StoredProcedure|Path|LineNumber|Line
spDALVendorGlobal|C:\CSPData\Development\Rocket\DB\CSPPOS\Stored Procedures\V10.spDALVendorGlobalPurchasePackUpdate.sql|1506|CREATE PROC [V10].[spDALVendorGlobalPurchasePackUpdate]

spDALVendorGlobal|C:\CSPData\Development\Rocket\DB\CSPPOS\Stored Procedures\V10.spDALVendorGlobalUpdate.sql|1506|CREATE PROC [V10].[spDALVendorGlobalUpdate]

spTaxGroupDelete|C:\CSPData\Development\Rocket\DB\CSPPOS\Stored Procedures\V10.spTaxGroupDelete.sql|2240|CREATE PROCedure [V10].[spTaxGroupDelete]

spTaxGroupDelete|C:\CSPData\Development\Rocket\DB\CSPPOS\Stored Procedures\V10.spTaxGroupDelete.sql|2560|CREATE PROCedure [V10].[spTaxGroupDelete]

spBLGetStoreListExcludingRuby|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spBLGetStoreListExcludingRuby.sql|3406|CREATE PROCEDURE [dbo].[spBLGetStoreListExcludingRuby]

spBLPURItemStoreUpdateCost|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spBLPURItemStoreUpdateCost.sql|3474|CREATE PROCEDURE [dbo].[spBLPURItemStoreUpdateCost]

spDALCPBStoreList|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spDALCPBStoreListByProgramID.sql|3503|CREATE PROCEDURE [dbo].[spDALCPBStoreListByProgramID]

spDALCPBStoreList|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spDALCPBStoreListWithProgramAssigned.sql|3523|CREATE PROCEDURE [dbo].[spDALCPBStoreListWithProgramAssigned]

spDALErrorLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spDALErrorLogInsert.sql|1712|CREATE PROCEDURE [dbo].[spDALErrorLogInsert]

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\dbo.spDALVendorFileTypeFind.sql|3637|CREATE PROCEDURE [dbo].[spDALVendorFileTypeFind]

spDALPurchasingInvoiceGetDetails|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\mob.spDALPurchasingInvoiceGetDetails.sql|1527|CREATE PROCEDURE [mob].[spDALPurchasingInvoiceGetDetails]

spDALBankAccountByStore|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\new.spDALBankAccountByStoreID.sql|2415|CREATE proc [new].[spDALBankAccountByStoreID]

spAdminStoreEngagement|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spAdminStoreEngagement.sql|3346|CREATE PROCEDURE [unused].[spAdminStoreEngagement]

spBLPURRetailingSummary|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spBLPURRetailingSummary.sql|3445|CREATE PROCEDURE [unused].[spBLPURRetailingSummary]

spBLItemUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spBOAddNewItemWeb.sql|21608|EXEC spBLItemUpdate @isSuccessful OUTPUT

spDALBankAccountByStore|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALBankAccountByStore.sql|3490|CREATE PROCEDURE [unused].[spDALBankAccountByStore]

spDALItemGroupDeleteNew|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALItemGroupDeleteNew.sql|1703|CREATE procedure [unused].[spDALItemGroupDeleteNew]

spDALMultiStoreRptSales|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALMultiStoreRptSales.sql|5036|CREATE PROCEDURE [unused].[spDALMultiStoreRptSales] 

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALPURInvoiceRetailingLogInsert.sql|3616|CREATE PROCEDURE [unused].[spDALPURInvoiceRetailingLogInsert]

spDALVendorDelete|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALVendorDelete.sql|1806|CREATE PROCEDURE [unused].[spDALVendorDelete]

spDALVendorUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALVendorUpdate.sql|1811|CREATE PROCEDURE [unused].[spDALVendorUpdate]

spDALVendorUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALVendorUpdateNew.sql|1809|CREATE PROCEDURE [unused].[spDALVendorUpdateNew]

spDALVendorUpdateNew|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spDALVendorUpdateNew.sql|1810|CREATE PROCEDURE [unused].[spDALVendorUpdateNew]

spTaxGroupDelete|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spTaxGroupDelete.sql|2240|CREATE PROCedure [unused].[spTaxGroupDelete]

spTaxGroupDelete|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused.spTaxGroupDelete.sql|2560|CREATE PROCedure [unused].[spTaxGroupDelete]

_spAdminDeleteStoreData|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\unused._spAdminDeleteStoreData.sql|1537|CREATE PROCEDURE  [unused].[_spAdminDeleteStoreData]

spBLCOVendorUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLCOVendorUpdate.sql|1468|CREATE PROC  [V10].[spBLCOVendorUpdate]

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLGroceryPurchaseInsert.sql|80895|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @IsSuccessful OUTPUT

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLGroceryPurchaseInsertold.sql|70795|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @IsSuccessful OUTPUT

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLGroceryRetailingByCategory.sql|23317|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @isSuccessful OUTPUT

spBLLoanAccountDelete|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLLoanAccountDelete.sql|2339|CREATE PROC [V10].[spBLLoanAccountDelete]

spBLProfitWithdrawerDelete|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLProfitWithdrawerDelete.sql|2355|CREATE PROC [V10].[spBLProfitWithdrawerDelete]

spBLProfitWithdrawerUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLProfitWithdrawerUpdate.sql|1624|CREATE PROC [V10].[spBLProfitWithdrawerUpdate]

spBLProfitWithdrawerUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLProfitWithdrawerUpdateNew.sql|1622|CREATE PROC [V10].[spBLProfitWithdrawerUpdateNew]

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLPurchaseInvoiceInsert.sql|28463|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @intStatus OUTPUT

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spBLPurchasingRebateInsert.sql|40305|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @intStatus OUTPUT

spDALGroceryCategoryFind|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spDALGroceryCategoryFind.sql|3536|CREATE PROCEDURE [V10].[spDALGroceryCategoryFind]

spDALGroceryCategoryUpdate|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spDALGroceryCategoryUpdate.sql|3558|CREATE PROCEDURE [V10].[spDALGroceryCategoryUpdate]

SPDALProfitWithDrawerNew|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.SPDALProfitWithDrawerNew.sql|1743|CREATE PROC [V10].[SPDALProfitWithDrawerNew]

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spDALPurchaseInvoiceRetailingLog.sql|24417|EXEC [V10].[spDALPURInvoiceRetailingLogInsertPreValues]  @OutStatus = @isSuccessful OUTPUT

spDALPURInvoiceRetailingLogInsert|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spDALPURInvoiceRetailingLogInsertPreValues.sql|3609|CREATE PROCEDURE [V10].[spDALPURInvoiceRetailingLogInsertPreValues]

spRptConsignmentFuel|C:\CSPData\Development\Rocket\DB\CStorePro\Stored Procedures\V10.spRptConsignmentFuelStoreList.sql|3616|CREATE PROCEDURE [V10].[spRptConsignmentFuelStoreList]

spBLProfitWithdrawerUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Admin\Resources\xml\ManageDrawersAddUpdate.config|18380|<procedureName>spBLProfitWithdrawerUpdate</procedureName>

spDALGroceryCategoryUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Admin\Resources\xml\ManageStoreCategoriesAddUpdate.config|30493|<procedureName>[V10].[spDALGroceryCategoryUpdate]</procedureName>

spBLProfitWithdrawerUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Banking\Resources\xml\EnterDirectBankProfit.config|73792|<procedureName>[V10].[spBLProfitWithdrawerUpdateNew]</procedureName>

spDALDataprogramCorpGroupUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\CO\Resources\XML\CODataProgramSettingsAddUpdate.config|24999|<procedureName>[V10].[spDALDataprogramCorpGroupUpdate]</procedureName>

spDALDataprogramCorpGroupFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\CO\Resources\XML\CODataProgramSettingsAddUpdate.config|32206|<procedureName>[V10].[spDALDataprogramCorpGroupFind]</procedureName>

spDALDataprogramCorpGroupInsert|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\CO\Resources\XML\CODataProgramSettingsAddUpdate.config|36911|<procedureName>[V10].[spDALDataprogramCorpGroupInsert]</procedureName>

spDALStoreDataprogramInsert|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\CO\Resources\XML\COStoreDataProgramSettingsAddUpdate.config|69496|<procedureName>[V10].[spDALStoreDataprogramInsert]</procedureName>

spDALDBDailyPayInOutAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\Collections.config|338422|<procedureName>[V10].[spDALDBDailyPayInOutAccountLogCashPurchase]</procedureName>

spDALDBDailyPayInOutAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\Collections.config|575541|<procedureName>[V10].[spDALDBDailyPayInOutAccountLogPurchaseRebate]</procedureName>

spDALDBDailyPayInOutAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\CustomerCredit.config|60835|<procedureName>[V10].[spDALDBDailyPayInOutAccountLogCustCollection]</procedureName>

spDALDBDailyPayInOutAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\CustomerCredit.config|129232|<procedureName>[V10].[spDALDBDailyPayInOutAccountLogCustCredit]</procedureName>

spDALDBDailyHouseAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\LoanReport.config|66570|<procedureName>[V10].[spDALDBDailyHouseAccountLogLoanReceived]</procedureName>

spDALDBDailyHouseAccountLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Daily\Components\xml\LoanReport.config|137833|<procedureName>[V10].[spDALDBDailyHouseAccountLogLoanPaid]</procedureName>

spDALBankAccountByStore|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Grocery\Resources\XML\GroceryInvoicePayment.config|51080|<procedureName>spDALBankAccountByStoreID</procedureName>

spDALGroceryCategoryFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Grocery\Resources\XML\MassRetailingNew.config|53740|<procedureName>[V10].[spDALGroceryCategoryFind]</procedureName>

spBLGroceryPURAddNew|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\Grocery\Resources\XML\RetailByItemForm.config|52783|<procedureName>spBLGroceryPURAddNew</procedureName>

spDALCOGetScheduledPurchaseCaseByBatchID|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COPOSScheduledPurchaseCaseListByBatchID.config|37576|<procedureName>[V10].[spDALCOGetScheduledPurchaseCaseByBatchID]</procedureName>

spDALCOGetScheduledPurchaseCaseByScheduleDate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COPOSUnProcessedScheduledPurchaseCaseListItems.config|37570|<procedureName>[V10].[spDALCOGetScheduledPurchaseCaseByScheduleDate]</procedureName>

spDALRetailZoneScheduledItemListByScheduleDate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\CORetailZoneUnProcessedScheduledItemList.config|39181|<procedureName>[V10].[spDALRetailZoneScheduledItemListByScheduleDate]</procedureName>

spDALGroceryCategoryFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COVendorsAddUpdateCorp.config|25941|<procedureName>[V10].[spDALGroceryCategoryFind]</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COVendorsAddUpdateCorp.config|43908|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALVendorInsertCSP|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COVendorsAddUpdateCorp.config|232637|<procedureName>spDALVendorInsertCSP1</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COVendorsZoneStoreList.config|19715|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COViewVendorsList.config|21745|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CentralOffice\Resources\xml\COViewVendorsZoneList.config|19960|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALPOSItemList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBItemGroupDetail.config|12648|<procedureName>spDALPOSItemList</procedureName>

spBLCPBUnVerifiedItems|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBMonitorUnverifiedItems.config|3767|<procedureName>spBLCPBUnVerifiedItems</procedureName>

spBOItemAddNew|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPOSItemAddNew.config|159191|<procedureName>spBOItemAddNewWeb</procedureName>

spBOItemAddNewWeb|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPOSItemAddNew.config|159192|<procedureName>spBOItemAddNewWeb</procedureName>

spBLItemUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPOSItemAddNew.config|170330|<procedureName>spBLItemUpdate</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPOSItemPriceMisMatchDashboard.config|27213|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPOSPriceChange.config|140178|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPriceChangeBatchLogHistory.config|26708|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spDALCPBStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPriceGroupAddUpdate.config|30733|<procedureName>spDALCPBStoreListPriceGroup</procedureName>

spDALCPBStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPriceGroupAddUpdate.config|35458|<procedureName>spDALCPBStoreListPriceGroup</procedureName>

spDALPromoItemListCreation|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromoItemListCreation.config|24892|<procedureName>spDALPromoItemListCreation</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromoStagging.config|15533|<procedureName>spDALCPBGetStoreListFromCPBIDExcludingCPBStore</procedureName>

spDALPromoRELPromoToListFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromotionAddNew.config|38141|<procedureName>spDALPromoRELPromoToListFind</procedureName>

spDALPromoFindByPromotionID|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromotionAddNew.config|97055|<procedureName>spDALPromoFindByPromotionID</procedureName>

spDALPromoItemGroupDetail|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromotionGroupDetail.config|12139|<procedureName>spDALPromoItemGroupDetail</procedureName>

spDALPromotionList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBPromotionList.config|49417|<procedureName>spDALPromotionListByStoreID</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBRegisterKeyMapping.config|9959|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spBLSaleItemPackInsert|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\CPB\Resources\xml\CPBSaleItemPacksAddUpdate.config|105998|<procedureName>spBLSaleItemPackInsert</procedureName>

spINVAdjgetBatchItemdetails|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\Inventory\Resources\xml\INVAdjBatchGrid.config|7719|<procedureName>inv.spINVAdjgetBatchItemdetails</procedureName>

spDALNACSCategory|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\ItemImport\Resources\xml\ItemImportGrid.config|20403|<procedureName>[V10].[spDALNACSCategory]</procedureName>

spDALNACSCategory|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\ItemImport\Resources\xml\ItemImportGrid.config|28765|<procedureName>[V10].[spDALNACSCategory]</procedureName>

spDALDailyLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSAdmin\Resources\XML\DailyLogList.config|41747|<procedureName>spDALDailyLogList</procedureName>

spDALDailyLogList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSAdmin\Resources\XML\DailyLogList.config|41748|<procedureName>spDALDailyLogList</procedureName>

spDALVendorGlobal|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSPurchase\Resources\XML\POSPurchaseCaseImport.config|7706|<procedureName>[V10].[spDALVendorGlobal]</procedureName>

spBLInputFileDeliveryGetNewItems|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSPurchase\Resources\XML\POSPurchaseCaseImportNewItems.config|4152|<procedureName>[pur].[spBLInputFileDeliveryGetNewItems]</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSPurchase\Resources\XML\POSPurchaseCaseRetailing.config|28794|<procedureName>spDALVendorFileTypeFind</procedureName>

spBLInputFileDeliveryGetNewItems|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSPurchase\Resources\XML\POSPurchaseCaseRetailingDeliveryScanGrid.config|4494|<procedureName>[pur].[spBLInputFileDeliveryGetNewItems]</procedureName>

spBLPURItemStoreUpdateCost|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\POSPurchase\Resources\XML\POSPurchaseCaseRetailingLogUpdate.config|153303|<!--<procedureName>spBLPURItemStoreUpdateCost</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\CPBItemAddNewVerify.config|35604|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spDALCPBGetStoreList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\CPBPOSItemUnScanned.config|25347|<procedureName>spDALCPBGetStoreListFromCPBID</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\ManageVendors.config|18932|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALGroceryCategoryFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\ManageVendorsAddUpdate.config|25314|<procedureName>[V10].[spDALGroceryCategoryFind]</procedureName>

spDALVendorFileTypeFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\ManageVendorsAddUpdate.config|46540|<procedureName>spDALVendorFileTypeFind</procedureName>

spDALVendorInsertCSP|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\ManageVendorsAddUpdate.config|110106|<procedureName>spDALVendorInsertCSP</procedureName>

spDALPackItemByID|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemAddNew.config|173328|<procedureName>spDALPackItemByID</procedureName>

spBOItemAddNew|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemAddNew.config|232984|<procedureName>[V10].spBOItemAddNewAndBatchWeb</procedureName>

spBLItemUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemAddNew.config|252122|<procedureName>[V10].spBLItemUpdateAndBatchWeb</procedureName>

spDALPromotionList|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemPrintingForPromo.config|19259|<procedureName>[V10].[spDALPromotionListForPrintByStoreID]</procedureName>

spBOItemAddNew|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemUpdatePrice.config|101041|<procedureName>spBOItemAddNewWeb</procedureName>

spBOItemAddNewWeb|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemUpdatePrice.config|101042|<procedureName>spBOItemAddNewWeb</procedureName>

spBLItemUpdate|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSItemUpdatePrice.config|111084|<procedureName>[dbo].[spBLItemUpdate]</procedureName>

spDALPOSPriceChangeBatchLogError|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSPriceChangeBatchError.config|8298|<procedureName>spDALPOSPriceChangeBatchLogError</procedureName>

spBLPendingChangeBatchLog|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSPriceChangeBatchLogHistory.config|42762|<procedureName>[V10].spBLPendingChangeBatchLogHistory</procedureName>

spDALPromoRELPromoToListFind|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSPromotionAddNew.config|41355|<procedureName>spDALPromoRELPromoToListFind</procedureName>

spDALPromoFindByPromotionID|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSPromotionAddNew.config|99864|<procedureName>spDALPromoFindByPromotionID</procedureName>

spDALPromoItemGroupDetail|C:\CSPData\Development\Rocket\Web\CSPWeb\Content\POSManagement\PriceChangeXML\POSPromotionGroupDetail.config|12378|<procedureName>spDALPromoItemGroupDetail</procedureName>
